"","Folder","Spectrogram1","Spectrogram2","Similarity"
"38970","f1","f1_script1_ipad_confroom1.wav.png","f10_script5_ipad_balcony1.wav.png",0.3915275
"34201","f1","f1_script1_iphone_balcony1.wav.png","f10_script1_ipad_confroom2.wav.png",0.3914875
"30837","f7","f7_script5_iphone_balcony1.wav.png","f7_script5_ipadflat_office1.wav.png",0.391445
"14061","m9","m9_script1_ipad_balcony1.wav.png","m9_script4_iphone_bedroom1.wav.png",0.3914425
"490","m8","m8_script2_ipad_office2.wav.png","m8_script3_ipad_balcony1.wav.png",0.391425
"1243","m8","m8_script3_iphone_balcony1.wav.png","m8_script2_ipad_office1.wav.png",0.3914175
"15756","f4","f4_script3_ipad_balcony1.wav.png","f4_script3_iphone_bedroom1.wav.png",0.391395
"15773","f4","f4_script5_ipad_office2.wav.png","f4_script3_iphone_balcony1.wav.png",0.3913875
"27273","m4","m4_script3_ipad_balcony1.wav.png","m4_script1_ipadflat_office1.wav.png",0.3913825
"21570","m5","m5_script4_iphone_balcony1.wav.png","m5_script4_ipad_office1.wav.png",0.3913425
"25666","m3","m3_script3_iphone_balcony1.wav.png","m3_script1_iphone_livingroom1.wav.png",0.3913125
"30880","f7","f7_script5_iphone_bedroom1.wav.png","f7_script4_iphone_balcony1.wav.png",0.391285
"30547","f7","f7_script2_ipad_bedroom1.wav.png","f7_script5_iphone_balcony1.wav.png",0.3912825
"5817","m1","m1_script5_iphone_balcony1.wav.png","m1_script1_ipadflat_office1.wav.png",0.391215
"13888","m9","m9_script3_ipad_balcony1.wav.png","m9_script1_ipadflat_office1.wav.png",0.391205
"17761","f2","f2_script3_ipad_balcony1.wav.png","f2_script5_ipad_livingroom1.wav.png",0.3911925
"3366","m1","m10_script2_ipad_livingroom1.wav.png","m1_script4_ipad_balcony1.wav.png",0.3911725
"34890","f1","f1_script3_ipad_office2.wav.png","f1_script5_ipad_balcony1.wav.png",0.3911625
"20280","f5","f5_script2_iphone_livingroom1.wav.png","f5_script5_ipad_balcony1.wav.png",0.3911475
"30430","f7","f7_script2_ipad_office2.wav.png","f7_script4_iphone_balcony1.wav.png",0.3911425
"26838","m4","m4_script1_ipad_balcony1.wav.png","m4_script2_ipad_office2.wav.png",0.3911375
"38965","f1","f1_script1_ipad_confroom1.wav.png","f10_script5_iphone_balcony1.wav.png",0.39109
"29993","f9","f9_script5_ipad_balcony1.wav.png","f9_script1_ipad_office2.wav.png",0.391075
"23286","m2","m2_script2_ipadflat_office1.wav.png","m2_script4_ipad_balcony1.wav.png",0.391035
"34239","f1","f1_script1_iphone_balcony1.wav.png","f1_script4_ipad_confroom1.wav.png",0.391025
"13926","m9","m9_script2_ipad_office1.wav.png","m9_script1_ipad_balcony1.wav.png",0.3910175
"20671","f5","f5_script3_iphone_livingroom1.wav.png","f5_script4_iphone_balcony1.wav.png",0.391015
"33511","f6","f6_script1_iphone_balcony1.wav.png","f6_script2_ipad_confroom1.wav.png",0.39101
"39714","f1","f10_script4_ipadflat_office1.wav.png","f10_script5_iphone_balcony1.wav.png",0.39101
"28045","m4","m4_script1_ipadflat_office1.wav.png","m4_script4_ipad_balcony1.wav.png",0.39097
"25678","m3","m3_script3_iphone_balcony1.wav.png","m3_script4_iphone_bedroom1.wav.png",0.3909675
"11703","m7","m7_script3_ipadflat_confroom1.wav.png","m7_script1_ipad_balcony1.wav.png",0.39095
"8411","m1","m10_script3_iphone_balcony1.wav.png","m10_script2_iphone_livingroom1.wav.png",0.3909475
"19489","f2","f2_script3_ipad_livingroom1.wav.png","f2_script4_ipad_balcony1.wav.png",0.390895
"41788","f8","f8_script3_ipad_confroom2.wav.png","f8_script4_ipad_balcony1.wav.png",0.390875
"8884","m1","m10_script2_ipad_confroom2.wav.png","m10_script3_ipad_balcony1.wav.png",0.39085
"15409","f4","f4_script1_ipad_balcony1.wav.png","f4_script4_ipad_office1.wav.png",0.39083
"19408","f2","f2_script2_ipad_balcony1.wav.png","f2_script4_iphone_bedroom1.wav.png",0.3908075
"9366","m6","m6_script3_ipad_office1.wav.png","m6_script4_ipad_balcony1.wav.png",0.3908
"8605","m1","m10_script2_ipad_office1.wav.png","m10_script3_ipad_balcony1.wav.png",0.3907925
"35965","f1","f10_script4_ipad_office2.wav.png","f1_script3_iphone_balcony1.wav.png",0.390755
"27286","m4","m4_script3_ipad_balcony1.wav.png","m4_script4_ipadflat_confroom1.wav.png",0.3907525
"18450","f2","f2_script2_ipadflat_confroom1.wav.png","f2_script1_ipad_balcony1.wav.png",0.3907175
"22567","m5","m5_script1_iphone_livingroom1.wav.png","m5_script2_ipad_balcony1.wav.png",0.390715
"35616","f1","f1_script5_iphone_balcony1.wav.png","f1_script4_iphone_bedroom1.wav.png",0.390715
"8530","m1","m1_script5_ipad_balcony1.wav.png","m1_script2_ipad_office1.wav.png",0.3907125
"15107","f4","f4_script4_iphone_livingroom1.wav.png","f4_script3_ipad_balcony1.wav.png",0.390645
"12262","m7","m7_script4_iphone_balcony1.wav.png","m7_script4_iphone_bedroom1.wav.png",0.390625
"1783","m1","m1_script3_ipadflat_office1.wav.png","m10_script5_iphone_balcony1.wav.png",0.3906225
"22813","m5","m5_script4_ipad_balcony1.wav.png","m5_script4_ipad_office2.wav.png",0.3906075
"38052","f1","f1_script4_iphone_balcony1.wav.png","f10_script1_iphone_bedroom1.wav.png",0.3906075
"30672","f7","f7_script3_ipad_office2.wav.png","f7_script1_ipad_balcony1.wav.png",0.3906
"16827","f3","f3_script4_iphone_balcony1.wav.png","f3_script1_ipad_bedroom1.wav.png",0.390585
"14940","f4","f4_script2_ipad_office2.wav.png","f4_script4_ipad_balcony1.wav.png",0.390565
"9651","m6","m6_script5_ipadflat_confroom1.wav.png","m6_script4_ipad_balcony1.wav.png",0.390535
"19080","f2","f2_script5_iphone_balcony1.wav.png","f2_script3_iphone_bedroom1.wav.png",0.3904875
"20712","f5","f5_script4_iphone_balcony1.wav.png","f5_script1_ipad_office1.wav.png",0.390475
"40354","f1","f10_script3_ipad_office1.wav.png","f1_script3_ipad_balcony1.wav.png",0.39045
"25202","m3","m3_script3_ipad_bedroom1.wav.png","m3_script5_ipad_balcony1.wav.png",0.3904425
"26172","m3","m3_script5_ipad_balcony1.wav.png","m3_script2_ipad_livingroom1.wav.png",0.3904175
"15922","f4","f4_script4_ipad_livingroom1.wav.png","f4_script2_ipad_balcony1.wav.png",0.3904125
"34231","f1","f1_script1_iphone_balcony1.wav.png","f1_script3_ipad_livingroom1.wav.png",0.3903975
"17257","f3","f3_script3_ipad_balcony1.wav.png","f3_script1_ipadflat_confroom1.wav.png",0.3903825
"28020","m4","m4_script5_iphone_balcony1.wav.png","m4_script4_iphone_livingroom1.wav.png",0.390375
"30286","f7","f7_script2_ipad_balcony1.wav.png","f7_script3_ipad_confroom2.wav.png",0.3903425
"25679","m3","m3_script3_iphone_balcony1.wav.png","m3_script2_ipad_confroom1.wav.png",0.390255
"863","m8","m8_script2_ipad_balcony1.wav.png","m8_script1_ipad_bedroom1.wav.png",0.390215
"2924","m1","m10_script4_ipad_balcony1.wav.png","m10_script5_iphone_bedroom1.wav.png",0.3901875
"4078","m1","m10_script4_ipad_office1.wav.png","m1_script5_iphone_balcony1.wav.png",0.390145
"18782","f2","f2_script4_ipad_confroom2.wav.png","f2_script2_ipadflat_office1.wav.png",0.39013
"5793","m1","m1_script5_iphone_balcony1.wav.png","m10_script2_ipad_confroom1.wav.png",0.39012
"18687","f2","f2_script1_ipad_bedroom1.wav.png","f2_script1_iphone_balcony1.wav.png",0.39007
"18496","f2","f2_script1_ipad_balcony1.wav.png","f2_script2_ipad_confroom2.wav.png",0.38996
"29291","f9","f9_script4_ipad_balcony1.wav.png","f9_script3_ipadflat_confroom1.wav.png",0.3899575
"20767","f5","f5_script4_ipad_confroom1.wav.png","f5_script1_iphone_balcony1.wav.png",0.3899375
"34233","f1","f1_script1_iphone_balcony1.wav.png","f1_script5_ipad_confroom1.wav.png",0.3899275
"8811","m1","m10_script1_ipad_balcony1.wav.png","m10_script3_ipadflat_confroom1.wav.png",0.3899175
"29715","f9","f9_script2_iphone_livingroom1.wav.png","f9_script1_ipad_balcony1.wav.png",0.3899025
"26016","m3","m3_script4_iphone_balcony1.wav.png","m3_script4_ipadflat_office1.wav.png",0.389835
"31894","f7","f7_script5_ipad_confroom2.wav.png","f7_script4_iphone_balcony1.wav.png",0.38977
"5968","m1","m10_script5_ipad_office1.wav.png","m1_script4_iphone_balcony1.wav.png",0.3897575
"35926","f1","f10_script4_ipad_office2.wav.png","f10_script1_ipad_balcony1.wav.png",0.3897275
"20023","f5","f5_script3_iphone_balcony1.wav.png","f5_script3_ipadflat_office1.wav.png",0.3897225
"9873","m6","m6_script3_ipadflat_office1.wav.png","m6_script2_iphone_balcony1.wav.png",0.38971
"32706","f6","f6_script1_ipad_office1.wav.png","f6_script3_iphone_balcony1.wav.png",0.38966
"28962","f9","f9_script5_iphone_balcony1.wav.png","f9_script1_ipad_office1.wav.png",0.389645
"30316","f7","f7_script2_ipad_balcony1.wav.png","f7_script5_ipadflat_confroom1.wav.png",0.38964
"9851","m6","m6_script4_iphone_balcony1.wav.png","m6_script5_iphone_bedroom1.wav.png",0.38963
"34202","f1","f1_script1_iphone_balcony1.wav.png","f10_script2_iphone_bedroom1.wav.png",0.38963
"34296","f1","f10_script3_ipadflat_office1.wav.png","f10_script4_ipad_balcony1.wav.png",0.3896275
"32020","f6","f6_script5_ipad_office1.wav.png","f6_script3_ipad_balcony1.wav.png",0.3895825
"593","m8","m8_script4_ipad_balcony1.wav.png","m8_script3_ipadflat_confroom1.wav.png",0.38958
"26391","m3","m3_script2_ipad_bedroom1.wav.png","m3_script5_iphone_balcony1.wav.png",0.3895775
"555","m8","m8_script4_ipad_balcony1.wav.png","m8_script5_ipadflat_office1.wav.png",0.3895575
"3964","m1","m10_script1_ipad_office1.wav.png","m1_script2_iphone_balcony1.wav.png",0.389555
"22676","m5","m5_script1_iphone_balcony1.wav.png","m5_script5_ipad_office2.wav.png",0.389545
"10216","m6","m6_script4_ipad_office1.wav.png","m6_script3_ipad_balcony1.wav.png",0.3895425
"30811","f7","f7_script5_iphone_balcony1.wav.png","f7_script2_iphone_livingroom1.wav.png",0.38953
"5227","m1","m1_script5_iphone_livingroom1.wav.png","m1_script5_ipad_balcony1.wav.png",0.389485
"28980","f9","f9_script1_iphone_bedroom1.wav.png","f9_script1_iphone_balcony1.wav.png",0.38948
"16556","f3","f3_script5_ipad_balcony1.wav.png","f3_script2_ipadflat_confroom1.wav.png",0.389465
"42219","f8","f8_script4_iphone_bedroom1.wav.png","f8_script5_ipad_balcony1.wav.png",0.3894325
"19751","f5","f5_script1_ipad_confroom1.wav.png","f5_script4_ipad_balcony1.wav.png",0.38943
"8275","m1","m10_script2_ipad_confroom1.wav.png","m10_script3_ipad_balcony1.wav.png",0.3894125
"16471","f3","f3_script3_ipad_confroom2.wav.png","f3_script4_ipad_balcony1.wav.png",0.3894025
"4661","m1","m1_script1_iphone_balcony1.wav.png","m10_script4_iphone_bedroom1.wav.png",0.3893725
"14203","m9","m9_script4_iphone_bedroom1.wav.png","m9_script5_ipad_balcony1.wav.png",0.389345
"26510","m3","m3_script4_ipadflat_confroom1.wav.png","m3_script5_iphone_balcony1.wav.png",0.3893425
"25223","m3","m3_script3_ipad_bedroom1.wav.png","m3_script5_iphone_balcony1.wav.png",0.389325
"32772","f6","f6_script2_ipad_balcony1.wav.png","f6_script3_ipad_livingroom1.wav.png",0.389325
"15540","f4","f4_script3_ipad_bedroom1.wav.png","f4_script4_ipad_balcony1.wav.png",0.3893125
"36653","f1","f1_script2_iphone_balcony1.wav.png","f1_script2_iphone_bedroom1.wav.png",0.3893075
"22524","m5","m5_script3_ipad_balcony1.wav.png","m5_script1_ipad_office1.wav.png",0.3892775
"15938","f4","f4_script1_ipad_livingroom1.wav.png","f4_script3_iphone_balcony1.wav.png",0.3892675
"33421","f6","f6_script5_ipad_bedroom1.wav.png","f6_script2_iphone_balcony1.wav.png",0.3892375
"28018","m4","m4_script5_iphone_balcony1.wav.png","m4_script2_ipadflat_office1.wav.png",0.38922
"15029","f4","f4_script2_ipadflat_office1.wav.png","f4_script4_ipad_balcony1.wav.png",0.3891925
"21437","m5","m5_script4_iphone_bedroom1.wav.png","m5_script1_ipad_balcony1.wav.png",0.3891925
"26154","m3","m3_script5_ipad_balcony1.wav.png","m3_script2_ipad_bedroom1.wav.png",0.389125
"41543","f8","f8_script5_iphone_livingroom1.wav.png","f8_script3_ipad_balcony1.wav.png",0.3891025
"9416","m6","m6_script2_ipad_office2.wav.png","m6_script4_ipad_balcony1.wav.png",0.389095
"1084","m8","m8_script3_ipad_confroom1.wav.png","m8_script5_ipad_balcony1.wav.png",0.3890725
"17368","f3","f3_script2_ipadflat_confroom1.wav.png","f3_script4_ipad_balcony1.wav.png",0.389015
"10264","m6","m6_script3_ipad_balcony1.wav.png","m6_script4_ipad_office2.wav.png",0.3890025
"187","m8","m8_script1_ipad_confroom1.wav.png","m8_script2_ipad_balcony1.wav.png",0.38898
"38456","f1","f10_script4_ipad_confroom1.wav.png","f1_script1_ipad_balcony1.wav.png",0.3889675
"36663","f1","f1_script2_iphone_balcony1.wav.png","f1_script1_ipad_office2.wav.png",0.38896
"18514","f2","f2_script1_ipad_balcony1.wav.png","f2_script4_ipad_livingroom1.wav.png",0.38893
"331","m8","m8_script4_iphone_balcony1.wav.png","m8_script5_iphone_livingroom1.wav.png",0.3889
"9066","m6","m6_script2_ipadflat_office1.wav.png","m6_script1_ipad_balcony1.wav.png",0.3888875
"35072","f1","f10_script3_iphone_balcony1.wav.png","f10_script4_ipad_office1.wav.png",0.38888
"39843","f1","f1_script3_ipad_livingroom1.wav.png","f10_script3_ipad_balcony1.wav.png",0.3888175
"39958","f1","f1_script5_ipad_confroom1.wav.png","f1_script3_ipad_balcony1.wav.png",0.3888125
"24877","m3","m3_script5_ipadflat_office1.wav.png","m3_script3_ipad_livingroom1.wav.png",0.3887925
"36949","f1","f1_script5_ipad_livingroom1.wav.png","f10_script1_ipad_balcony1.wav.png",0.3887925
"27229","m4","m4_script2_iphone_balcony1.wav.png","m4_script3_iphone_bedroom1.wav.png",0.3887825
"40915","f8","f8_script1_ipad_confroom2.wav.png","f8_script4_ipad_balcony1.wav.png",0.3887825
"14233","f4","f4_script5_ipad_balcony1.wav.png","f4_script2_ipad_office2.wav.png",0.38876
"12745","m9","m9_script2_iphone_bedroom1.wav.png","m9_script5_iphone_balcony1.wav.png",0.3887525
"26041","m3","m3_script4_iphone_balcony1.wav.png","m3_script5_iphone_livingroom1.wav.png",0.38875
"29832","f9","f9_script5_ipad_confroom2.wav.png","f9_script5_ipad_balcony1.wav.png",0.388745
"18639","f2","f2_script3_iphone_livingroom1.wav.png","f2_script5_iphone_balcony1.wav.png",0.38871
"5893","m1","m10_script4_ipad_office2.wav.png","m10_script1_ipad_balcony1.wav.png",0.388665
"3269","m1","m10_script5_iphone_balcony1.wav.png","m10_script2_iphone_bedroom1.wav.png",0.388625
"2806","m1","m10_script1_iphone_bedroom1.wav.png","m10_script4_ipad_balcony1.wav.png",0.3886225
"19289","f2","f2_script2_ipad_confroom1.wav.png","f2_script3_iphone_balcony1.wav.png",0.3886225
"29991","f9","f9_script5_ipad_balcony1.wav.png","f9_script2_ipad_livingroom1.wav.png",0.388615
"6520","m1","m1_script3_iphone_balcony1.wav.png","m10_script5_ipad_confroom1.wav.png",0.3886125
"41641","f8","f8_script2_ipad_confroom2.wav.png","f8_script1_ipadflat_office1.wav.png",0.388595
"16705","f3","f3_script5_ipad_bedroom1.wav.png","f3_script5_iphone_balcony1.wav.png",0.3885625
"33319","f6","f6_script5_ipadflat_confroom1.wav.png","f6_script5_ipad_balcony1.wav.png",0.3885625
"26580","m3","m3_script5_iphone_livingroom1.wav.png","m3_script1_iphone_balcony1.wav.png",0.3885475
"24984","m3","m3_script3_ipad_confroom1.wav.png","m3_script5_ipad_balcony1.wav.png",0.388545
"39899","f1","f10_script3_ipadflat_confroom1.wav.png","f1_script1_ipad_balcony1.wav.png",0.3885175
"22812","m5","m5_script4_ipad_balcony1.wav.png","m5_script5_ipad_office1.wav.png",0.3885125
"17535","f3","f3_script4_ipadflat_office1.wav.png","f3_script1_iphone_balcony1.wav.png",0.38851
"21280","f5","f5_script1_iphone_bedroom1.wav.png","f5_script1_iphone_balcony1.wav.png",0.3885075
"16188","f3","f3_script3_ipadflat_confroom1.wav.png","f3_script3_ipad_balcony1.wav.png",0.3885
"15694","f4","f4_script2_iphone_balcony1.wav.png","f4_script4_ipad_office1.wav.png",0.3884675
"12917","m9","m9_script2_iphone_balcony1.wav.png","m9_script1_iphone_bedroom1.wav.png",0.3884275
"22747","m5","m5_script1_iphone_bedroom1.wav.png","m5_script4_ipad_balcony1.wav.png",0.3884275
"13849","m9","m9_script4_ipadflat_office1.wav.png","m9_script3_iphone_balcony1.wav.png",0.388425
"34419","f1","f1_script4_ipad_bedroom1.wav.png","f10_script4_iphone_balcony1.wav.png",0.388385
"18680","f2","f2_script1_ipad_bedroom1.wav.png","f2_script5_iphone_balcony1.wav.png",0.38838
"37355","f1","f10_script4_iphone_balcony1.wav.png","f1_script1_ipad_office2.wav.png",0.38838
"13942","m9","m9_script2_ipad_office1.wav.png","m9_script5_ipad_balcony1.wav.png",0.38836
"22870","m5","m5_script5_iphone_balcony1.wav.png","m5_script2_iphone_livingroom1.wav.png",0.38835
"9197","m6","m6_script5_iphone_livingroom1.wav.png","m6_script3_iphone_balcony1.wav.png",0.3883175
"32314","f6","f6_script4_iphone_balcony1.wav.png","f6_script4_iphone_bedroom1.wav.png",0.3883175
"38040","f1","f1_script4_iphone_balcony1.wav.png","f10_script5_iphone_bedroom1.wav.png",0.3882975
"18745","f2","f2_script5_ipad_confroom2.wav.png","f2_script4_ipad_balcony1.wav.png",0.38829
"39439","f1","f10_script1_ipad_balcony1.wav.png","f1_script5_ipad_confroom2.wav.png",0.388285
"10275","m6","m6_script1_ipad_confroom1.wav.png","m6_script2_iphone_balcony1.wav.png",0.38825
"21498","m5","m5_script5_ipad_balcony1.wav.png","m5_script1_iphone_livingroom1.wav.png",0.388225
"5524","m1","m10_script1_ipad_office2.wav.png","m10_script5_ipad_balcony1.wav.png",0.38822
"36480","f1","f10_script4_ipad_balcony1.wav.png","f1_script1_ipad_office2.wav.png",0.3881975
"25499","m3","m3_script4_ipad_livingroom1.wav.png","m3_script5_ipad_balcony1.wav.png",0.3881775
"39719","f1","f10_script4_ipadflat_office1.wav.png","f10_script5_ipad_balcony1.wav.png",0.38817
"35868","f1","f1_script1_iphone_livingroom1.wav.png","f10_script1_iphone_balcony1.wav.png",0.3881575
"21287","f5","f5_script1_iphone_balcony1.wav.png","f5_script5_iphone_bedroom1.wav.png",0.3881325
"3232","m1","m1_script2_ipad_balcony1.wav.png","m10_script2_ipad_confroom2.wav.png",0.388125
"33161","f6","f6_script5_iphone_balcony1.wav.png","f6_script3_ipad_office1.wav.png",0.388125
"13186","m9","m9_script1_ipad_office2.wav.png","m9_script5_iphone_balcony1.wav.png",0.3881175
"17005","f3","f3_script3_ipad_confroom1.wav.png","f3_script4_ipad_balcony1.wav.png",0.388095
"29964","f9","f9_script4_iphone_balcony1.wav.png","f9_script5_ipad_office2.wav.png",0.3880925
"3214","m1","m1_script2_ipad_balcony1.wav.png","m10_script2_ipad_office1.wav.png",0.38805
"14239","f4","f4_script5_ipad_balcony1.wav.png","f4_script3_ipadflat_office1.wav.png",0.38802
"17353","f3","f3_script3_iphone_balcony1.wav.png","f3_script2_ipad_office1.wav.png",0.387995
"21098","f5","f5_script5_ipad_confroom2.wav.png","f5_script2_ipad_balcony1.wav.png",0.387985
"35967","f1","f10_script4_ipad_office2.wav.png","f10_script1_iphone_balcony1.wav.png",0.387945
"16935","f3","f3_script3_ipad_bedroom1.wav.png","f3_script2_iphone_balcony1.wav.png",0.3879075
"39091","f1","f10_script2_ipad_office1.wav.png","f1_script1_ipad_balcony1.wav.png",0.3879075
"16027","f3","f3_script4_ipad_office1.wav.png","f3_script1_ipad_balcony1.wav.png",0.387885
"20124","f5","f5_script5_ipadflat_office1.wav.png","f5_script5_iphone_balcony1.wav.png",0.3878
"25330","m3","m3_script2_ipad_confroom2.wav.png","m3_script4_ipad_balcony1.wav.png",0.38779
"32056","f6","f6_script4_ipad_office2.wav.png","f6_script3_iphone_balcony1.wav.png",0.3877825
"5261","m1","m1_script1_iphone_bedroom1.wav.png","m1_script5_iphone_balcony1.wav.png",0.387755
"19855","f5","f5_script3_ipad_confroom2.wav.png","f5_script2_iphone_balcony1.wav.png",0.38775
"19575","f5","f5_script4_ipad_confroom2.wav.png","f5_script2_iphone_balcony1.wav.png",0.3877425
"38878","f1","f10_script2_iphone_balcony1.wav.png","f1_script1_ipad_confroom1.wav.png",0.3877425
"38892","f1","f10_script2_iphone_balcony1.wav.png","f10_script4_ipadflat_office1.wav.png",0.38771
"22872","m5","m5_script5_iphone_balcony1.wav.png","m5_script2_iphone_bedroom1.wav.png",0.3876925
"21245","f5","f5_script2_iphone_bedroom1.wav.png","f5_script5_iphone_balcony1.wav.png",0.387685
"16506","f3","f3_script5_ipad_confroom1.wav.png","f3_script3_iphone_balcony1.wav.png",0.38768
"33863","f1","f1_script4_ipad_balcony1.wav.png","f10_script1_ipad_livingroom1.wav.png",0.387675
"29849","f9","f9_script5_ipad_confroom2.wav.png","f9_script3_iphone_balcony1.wav.png",0.3876525
"34542","f1","f10_script2_ipad_balcony1.wav.png","f1_script1_ipad_office2.wav.png",0.3876375
"42083","f8","f8_script4_ipad_balcony1.wav.png","f8_script2_iphone_bedroom1.wav.png",0.3876375
"14235","f4","f4_script5_ipad_balcony1.wav.png","f4_script2_ipadflat_office1.wav.png",0.387615
"24657","m2","m2_script4_ipad_bedroom1.wav.png","m2_script2_ipad_balcony1.wav.png",0.3876
"27299","m4","m4_script3_ipad_balcony1.wav.png","m4_script3_iphone_livingroom1.wav.png",0.3875975
"32681","f6","f6_script1_ipadflat_office1.wav.png","f6_script1_iphone_balcony1.wav.png",0.387595
"4175","m1","m10_script5_ipad_office2.wav.png","m1_script5_iphone_balcony1.wav.png",0.38757
"33418","f6","f6_script5_ipad_bedroom1.wav.png","f6_script1_iphone_balcony1.wav.png",0.387555
"37629","f1","f10_script2_ipadflat_office1.wav.png","f10_script3_ipad_balcony1.wav.png",0.3875325
"30832","f7","f7_script5_iphone_balcony1.wav.png","f7_script5_ipad_confroom2.wav.png",0.38748
"10259","m6","m6_script3_ipad_balcony1.wav.png","m6_script1_ipadflat_confroom1.wav.png",0.38747
"22808","m5","m5_script4_ipad_balcony1.wav.png","m5_script5_iphone_livingroom1.wav.png",0.3874675
"9572","m6","m6_script4_iphone_livingroom1.wav.png","m6_script2_iphone_balcony1.wav.png",0.38745
"5773","m1","m1_script5_iphone_balcony1.wav.png","m1_script3_iphone_bedroom1.wav.png",0.387425
"30283","f7","f7_script2_ipad_balcony1.wav.png","f7_script1_ipadflat_confroom1.wav.png",0.3874225
"5175","m1","m1_script5_iphone_livingroom1.wav.png","m10_script2_ipad_balcony1.wav.png",0.3874175
"19748","f5","f5_script1_ipad_confroom1.wav.png","f5_script2_ipad_balcony1.wav.png",0.387415
"35137","f1","f10_script3_iphone_balcony1.wav.png","f1_script1_ipad_bedroom1.wav.png",0.3874125
"1453","m8","m8_script4_ipad_office1.wav.png","m8_script1_iphone_balcony1.wav.png",0.38739
"15428","f4","f4_script1_ipad_balcony1.wav.png","f4_script4_ipadflat_office1.wav.png",0.387335
"29414","f9","f9_script2_ipad_balcony1.wav.png","f9_script1_ipad_confroom2.wav.png",0.3873275
"14331","f4","f4_script1_iphone_balcony1.wav.png","f4_script5_ipad_office1.wav.png",0.387315
"15487","f4","f4_script2_iphone_bedroom1.wav.png","f4_script3_iphone_balcony1.wav.png",0.38729
"8918","m6","m6_script2_ipad_balcony1.wav.png","m6_script3_ipad_office1.wav.png",0.3872875
"5367","m1","m1_script4_ipad_balcony1.wav.png","m10_script1_ipad_livingroom1.wav.png",0.387285
"34195","f1","f1_script1_iphone_balcony1.wav.png","f10_script2_ipadflat_office1.wav.png",0.38727
"42539","f8","f8_script5_iphone_balcony1.wav.png","f8_script1_ipad_livingroom1.wav.png",0.3872525
"30897","f7","f7_script1_iphone_balcony1.wav.png","f7_script4_ipadflat_office1.wav.png",0.3872475
"37997","f1","f1_script4_iphone_balcony1.wav.png","f10_script3_ipad_office2.wav.png",0.38722
"36732","f1","f1_script2_iphone_balcony1.wav.png","f10_script1_iphone_bedroom1.wav.png",0.3872075
"10328","m6","m6_script2_iphone_balcony1.wav.png","m6_script5_ipad_bedroom1.wav.png",0.3871875
"26883","m4","m4_script1_ipad_office2.wav.png","m4_script2_ipad_balcony1.wav.png",0.3871575
"25828","m3","m3_script4_ipad_confroom2.wav.png","m3_script1_iphone_balcony1.wav.png",0.38713
"10318","m6","m6_script2_iphone_balcony1.wav.png","m6_script5_ipad_office1.wav.png",0.3871275
"30519","f7","f7_script2_ipad_livingroom1.wav.png","f7_script1_ipad_balcony1.wav.png",0.3870875
"36720","f1","f1_script2_iphone_balcony1.wav.png","f10_script5_iphone_bedroom1.wav.png",0.3870825
"22253","m5","m5_script2_ipad_office1.wav.png","m5_script1_ipad_balcony1.wav.png",0.387025
"15839","f4","f4_script1_ipad_office1.wav.png","f4_script4_ipad_balcony1.wav.png",0.3870225
"24692","m2","m2_script5_ipadflat_office1.wav.png","m2_script2_ipad_balcony1.wav.png",0.3869925
"36023","f1","f10_script5_ipad_office1.wav.png","f1_script5_ipad_balcony1.wav.png",0.386895
"42217","f8","f8_script4_iphone_bedroom1.wav.png","f8_script1_iphone_balcony1.wav.png",0.386885
"34604","f1","f10_script2_ipad_balcony1.wav.png","f1_script2_ipadflat_confroom1.wav.png",0.3868625
"14067","m9","m9_script1_ipad_balcony1.wav.png","m9_script4_iphone_livingroom1.wav.png",0.38678
"33209","f6","f6_script3_ipad_confroom1.wav.png","f6_script2_iphone_balcony1.wav.png",0.38675
"20583","f5","f5_script3_ipad_confroom1.wav.png","f5_script2_iphone_balcony1.wav.png",0.38674
"7374","m1","m10_script3_iphone_livingroom1.wav.png","m10_script4_iphone_balcony1.wav.png",0.386715
"8113","m1","m1_script3_ipad_balcony1.wav.png","m1_script4_ipad_confroom2.wav.png",0.38669
"39446","f1","f10_script1_ipad_balcony1.wav.png","f1_script3_ipad_bedroom1.wav.png",0.38669
"8517","m1","m1_script5_ipad_balcony1.wav.png","m10_script1_ipad_confroom2.wav.png",0.3866775
"36542","f1","f10_script4_ipad_balcony1.wav.png","f1_script2_ipadflat_confroom1.wav.png",0.38667
"30921","f7","f7_script1_iphone_balcony1.wav.png","f7_script4_iphone_bedroom1.wav.png",0.38664
"12032","m7","m7_script4_ipad_confroom1.wav.png","m7_script3_ipad_balcony1.wav.png",0.3865875
"15425","f4","f4_script1_ipad_balcony1.wav.png","f4_script1_ipad_office2.wav.png",0.3865625
"23465","m2","m2_script5_ipad_balcony1.wav.png","m2_script1_ipad_office1.wav.png",0.3865525
"29295","f9","f9_script4_ipad_balcony1.wav.png","f9_script2_ipad_office1.wav.png",0.386535
"28332","m4","m4_script4_ipad_balcony1.wav.png","m4_script3_ipad_office1.wav.png",0.386525
"22874","m5","m5_script5_iphone_balcony1.wav.png","m5_script1_ipad_office2.wav.png",0.3864875
"21564","m5","m5_script4_iphone_balcony1.wav.png","m5_script4_ipadflat_office1.wav.png",0.386415
"19910","f5","f5_script5_iphone_livingroom1.wav.png","f5_script2_ipad_balcony1.wav.png",0.3864025
"42200","f8","f8_script4_iphone_bedroom1.wav.png","f8_script3_ipad_balcony1.wav.png",0.386375
